UNIX_Time,UTC_Date,UTC_Time,Latitude,North-South,Longitude,East-West
1645155847.6906369,180222,034404.00,3530.99946856,N,13932.72242165,E
1645155847.7916098,180222,034404.10,3530.99946856,N,13932.72242165,E
1645155847.8944118,180222,034404.20,3530.99947851,N,13932.72241343,E
1645155847.984357,180222,034404.30,3530.99948768,N,13932.72240516,E
1645155848.0843854,180222,034404.40,3530.99948768,N,13932.72240516,E
1645155848.1854088,180222,034404.50,3530.99949731,N,13932.72239737,E
1645155848.2853546,180222,034404.60,3530.99949731,N,13932.72239737,E
1645155848.3864324,180222,034404.70,3530.99950733,N,13932.72238948,E
1645155848.4865258,180222,034404.80,3530.99950733,N,13932.72238948,E
1645155848.5875118,180222,034404.90,3530.99951665,N,13932.72238169,E
1645155848.688535,180222,034405.00,3530.99951665,N,13932.72238169,E
1645155848.7884982,180222,034405.10,3530.99951665,N,13932.72238169,E
1645155848.8894372,180222,034405.20,3530.99952604,N,13932.72237461,E
1645155848.9889784,180222,034405.30,3530.99953593,N,13932.72236725,E
1645155849.0899823,180222,034405.40,3530.99953593,N,13932.72236725,E
1645155849.19098,180222,034405.50,3530.99954527,N,13932.72236032,E
1645155849.2909818,180222,034405.60,3530.99954527,N,13932.72236032,E
1645155849.3919795,180222,034405.70,3530.99955369,N,13932.72235356,E
1645155849.4926121,180222,034405.80,3530.99955369,N,13932.72235356,E
1645155849.5836136,180222,034405.90,3530.99956238,N,13932.72234711,E
1645155849.6846106,180222,034406.00,3530.99956238,N,13932.72234711,E
1645155849.7846134,180222,034406.10,3530.99956238,N,13932.72234711,E
1645155849.8856106,180222,034406.20,3530.99957158,N,13932.72234010,E
1645155849.986254,180222,034406.30,3530.99957995,N,13932.72233283,E
1645155850.0872545,180222,034406.40,3530.99957995,N,13932.72233283,E
1645155850.1872563,180222,034406.50,3530.99958773,N,13932.72232616,E
1645155850.2882907,180222,034406.60,3530.99958773,N,13932.72232616,E
1645155850.388254,180222,034406.70,3530.99959565,N,13932.72232007,E
1645155850.4890487,180222,034406.80,3530.99959565,N,13932.72232007,E
1645155850.5890553,180222,034406.90,3530.99960308,N,13932.72231374,E
1645155850.6900237,180222,034407.00,3530.99960308,N,13932.72231374,E
1645155850.791021,180222,034407.10,3530.99960308,N,13932.72231374,E
1645155850.8920171,180222,034407.20,3530.99961111,N,13932.72230810,E
1645155850.9919248,180222,034407.30,3530.99961921,N,13932.72230233,E
1645155851.0839264,180222,034407.40,3530.99961921,N,13932.72230233,E
1645155851.1839573,180222,034407.50,3530.99962681,N,13932.72229633,E
1645155851.284959,180222,034407.60,3530.99962681,N,13932.72229633,E
1645155851.385923,180222,034407.70,3530.99963406,N,13932.72229049,E
1645155851.4865441,180222,034407.80,3530.99963406,N,13932.72229049,E
1645155851.5865448,180222,034407.90,3530.99964153,N,13932.72228448,E
1645155851.6875455,180222,034408.00,3530.99964153,N,13932.72228448,E
1645155851.78856,180222,034408.10,3530.99964153,N,13932.72228448,E
1645155851.8885736,180222,034408.20,3530.99964876,N,13932.72227971,E
1645155851.9888887,180222,034408.30,3530.99965563,N,13932.72227562,E
1645155852.089892,180222,034408.40,3530.99965563,N,13932.72227562,E
1645155852.1899242,180222,034408.50,3530.99966254,N,13932.72227029,E
1645155852.2909257,180222,034408.60,3530.99966254,N,13932.72227029,E
1645155852.3918886,180222,034408.70,3530.99966945,N,13932.72226545,E
1645155852.4925437,180222,034408.80,3530.99966945,N,13932.72226545,E
1645155852.5835233,180222,034408.90,3530.99967646,N,13932.72226086,E
1645155852.684541,180222,034409.00,3530.99967646,N,13932.72226086,E
1645155852.7855122,180222,034409.10,3530.99967646,N,13932.72226086,E
1645155852.8855412,180222,034409.20,3530.99968334,N,13932.72225651,E
1645155852.9863453,180222,034409.30,3530.99969045,N,13932.72225209,E
1645155853.0863473,180222,034409.40,3530.99969045,N,13932.72225209,E
1645155853.1873813,180222,034409.50,3530.99969738,N,13932.72224671,E
1645155853.2873476,180222,034409.60,3530.99969738,N,13932.72224671,E
1645155853.3883817,180222,034409.70,3530.99970368,N,13932.72224231,E
1645155853.4895635,180222,034409.80,3530.99970368,N,13932.72224231,E
1645155853.589681,180222,034409.90,3530.99970968,N,13932.72223891,E
1645155853.689673,180222,034410.00,3530.99970968,N,13932.72223891,E
1645155853.7906725,180222,034410.10,3530.99970968,N,13932.72223891,E
1645155853.89067,180222,034410.20,3530.99971564,N,13932.72223579,E
1645155853.9924242,180222,034410.30,3530.99972202,N,13932.72223214,E
1645155854.092116,180222,034410.40,3530.99972202,N,13932.72223214,E
1645155854.1841488,180222,034410.50,3530.99972832,N,13932.72222941,E
1645155854.2841134,180222,034410.60,3530.99972832,N,13932.72222941,E
1645155854.3851182,180222,034410.70,3530.99973430,N,13932.72222660,E
1645155854.4781797,180222,034410.80,3530.99973430,N,13932.72222660,E
1645155854.5864289,180222,034410.90,3530.99974096,N,13932.72222414,E
1645155854.6874294,180222,034411.00,3530.99974096,N,13932.72222414,E
1645155854.7884297,180222,034411.10,3530.99974096,N,13932.72222414,E
1645155854.889433,180222,034411.20,3530.99974712,N,13932.72222146,E
1645155854.9894693,180222,034411.30,3530.99975266,N,13932.72221827,E
1645155855.0901892,180222,034411.40,3530.99975266,N,13932.72221827,E
1645155855.1911867,180222,034411.50,3530.99975830,N,13932.72221578,E
1645155855.2921827,180222,034411.60,3530.99975830,N,13932.72221578,E
1645155855.3842208,180222,034411.70,3530.99976372,N,13932.72221293,E
1645155855.4842174,180222,034411.80,3530.99976372,N,13932.72221293,E
1645155855.585477,180222,034411.90,3530.99977167,N,13932.72220689,E
1645155855.6850913,180222,034412.00,3530.99977167,N,13932.72220689,E
1645155855.7860932,180222,034412.10,3530.99977167,N,13932.72220689,E
1645155855.8871222,180222,034412.20,3530.99977966,N,13932.72220148,E
1645155855.9871228,180222,034412.30,3530.99978758,N,13932.72219611,E
1645155856.0878792,180222,034412.40,3530.99978758,N,13932.72219611,E
1645155856.1882844,180222,034412.50,3530.99979516,N,13932.72219094,E
1645155856.2892537,180222,034412.60,3530.99979516,N,13932.72219094,E
1645155856.389248,180222,034412.70,3530.99980215,N,13932.72218456,E
1645155856.4902508,180222,034412.80,3530.99980215,N,13932.72218456,E
1645155856.591049,180222,034412.90,3530.99980861,N,13932.72217845,E
1645155856.6909556,180222,034413.00,3530.99980861,N,13932.72217845,E
1645155856.7919533,180222,034413.10,3530.99980861,N,13932.72217845,E
1645155856.891949,180222,034413.20,3530.99981506,N,13932.72217330,E
1645155856.9839852,180222,034413.30,3530.99982133,N,13932.72216814,E
1645155857.084622,180222,034413.40,3530.99982133,N,13932.72216814,E
1645155857.1856976,180222,034413.50,3530.99982774,N,13932.72216363,E
1645155857.2856884,180222,034413.60,3530.99982774,N,13932.72216363,E
1645155857.3866909,180222,034413.70,3530.99983400,N,13932.72215871,E
1645155857.487354,180222,034413.80,3530.99983400,N,13932.72215871,E
1645155857.5876732,180222,034413.90,3530.99983933,N,13932.72215385,E
1645155857.6886442,180222,034414.00,3530.99983933,N,13932.72215385,E
1645155857.7886727,180222,034414.10,3530.99983933,N,13932.72215385,E
1645155857.889648,180222,034414.20,3530.99984530,N,13932.72214952,E
1645155857.9896424,180222,034414.30,3530.99985115,N,13932.72214520,E
1645155858.0904722,180222,034414.40,3530.99985115,N,13932.72214520,E
1645155858.1914704,180222,034414.50,3530.99985702,N,13932.72214146,E
1645155858.2914753,180222,034414.60,3530.99985702,N,13932.72214146,E
1645155858.392517,180222,034414.70,3530.99986234,N,13932.72213843,E
1645155858.493477,180222,034414.80,3530.99986234,N,13932.72213843,E
1645155858.5843964,180222,034414.90,3530.99986798,N,13932.72213470,E
1645155858.6850653,180222,034415.00,3530.99986798,N,13932.72213470,E
1645155858.7850294,180222,034415.10,3530.99986798,N,13932.72213470,E
1645155858.8856404,180222,034415.20,3530.99987341,N,13932.72213162,E
1645155858.9866548,180222,034415.30,3530.99987872,N,13932.72212882,E
1645155859.086645,180222,034415.40,3530.99987872,N,13932.72212882,E
1645155859.187039,180222,034415.50,3530.99988425,N,13932.72212591,E
1645155859.2880726,180222,034415.60,3530.99988425,N,13932.72212591,E
1645155859.3880703,180222,034415.70,3530.99988961,N,13932.72212294,E
1645155859.4890747,180222,034415.80,3530.99988961,N,13932.72212294,E
1645155859.5892954,180222,034415.90,3530.99989471,N,13932.72212024,E
1645155859.690582,180222,034416.00,3530.99989471,N,13932.72212024,E
1645155859.790581,180222,034416.10,3530.99989471,N,13932.72212024,E
1645155859.8915799,180222,034416.20,3530.99989939,N,13932.72211686,E
1645155859.9925792,180222,034416.30,3530.99990402,N,13932.72211442,E
1645155860.0845802,180222,034416.40,3530.99990402,N,13932.72211442,E
1645155860.1853304,180222,034416.50,3530.99990922,N,13932.72211144,E
1645155860.2853618,180222,034416.60,3530.99990922,N,13932.72211144,E
1645155860.3863318,180222,034416.70,3530.99991472,N,13932.72210911,E
1645155860.4863374,180222,034416.80,3530.99991472,N,13932.72210911,E
1645155860.587555,180222,034416.90,3530.99991953,N,13932.72210655,E
1645155860.687392,180222,034417.00,3530.99991953,N,13932.72210655,E
1645155860.7883992,180222,034417.10,3530.99991953,N,13932.72210655,E
1645155860.8883946,180222,034417.20,3530.99992447,N,13932.72210395,E
1645155860.9893942,180222,034417.30,3530.99993017,N,13932.72210174,E
1645155861.0893946,180222,034417.40,3530.99993017,N,13932.72210174,E
1645155861.190234,180222,034417.50,3530.99993424,N,13932.72209978,E
1645155861.2902002,180222,034417.60,3530.99993424,N,13932.72209978,E
1645155861.39123,180222,034417.70,3530.99993834,N,13932.72209814,E
1645155861.4922295,180222,034417.80,3530.99993834,N,13932.72209814,E
1645155861.592409,180222,034417.90,3530.99994304,N,13932.72209580,E
1645155861.684509,180222,034418.00,3530.99994304,N,13932.72209580,E
1645155861.7854881,180222,034418.10,3530.99994304,N,13932.72209580,E
1645155861.88548,180222,034418.20,3530.99994676,N,13932.72209371,E
1645155861.9864984,180222,034418.30,3530.99994955,N,13932.72209238,E
1645155862.0864823,180222,034418.40,3530.99994955,N,13932.72209238,E
1645155862.1871529,180222,034418.50,3530.99994843,N,13932.72209190,E
1645155862.28716,180222,034418.60,3530.99994843,N,13932.72209190,E
1645155862.388128,180222,034418.70,3530.99994664,N,13932.72209166,E
1645155862.489543,180222,034418.80,3530.99994664,N,13932.72209166,E
1645155862.5895731,180222,034418.90,3530.99994529,N,13932.72209200,E
1645155862.69034,180222,034419.00,3530.99994529,N,13932.72209200,E
1645155862.7903686,180222,034419.10,3530.99994529,N,13932.72209200,E
1645155862.8913686,180222,034419.20,3530.99994412,N,13932.72209197,E
1645155862.9923685,180222,034419.30,3530.99994348,N,13932.72209192,E
1645155863.0923362,180222,034419.40,3530.99994348,N,13932.72209192,E
1645155863.1840534,180222,034419.50,3530.99994306,N,13932.72209218,E
1645155863.284054,180222,034419.60,3530.99994306,N,13932.72209218,E
1645155863.3850594,180222,034419.70,3530.99994321,N,13932.72209269,E
1645155863.4860916,180222,034419.80,3530.99994321,N,13932.72209269,E
1645155863.5860922,180222,034419.90,3530.99994410,N,13932.72209226,E
1645155863.6875525,180222,034420.00,3530.99994410,N,13932.72209226,E
1645155863.7867565,180222,034420.10,3530.99994410,N,13932.72209226,E
1645155863.8877494,180222,034420.20,3530.99994419,N,13932.72209252,E
1645155863.988773,180222,034420.30,3530.99994433,N,13932.72209331,E
1645155864.0887487,180222,034420.40,3530.99994433,N,13932.72209331,E
1645155864.189652,180222,034420.50,3530.99994507,N,13932.72209343,E
1645155864.29026,180222,034420.60,3530.99994507,N,13932.72209343,E
1645155864.391257,180222,034420.70,3530.99994660,N,13932.72209331,E
1645155864.4912179,180222,034420.80,3530.99994660,N,13932.72209331,E
1645155864.5922225,180222,034420.90,3530.99994779,N,13932.72209336,E
1645155864.6923935,180222,034421.00,3530.99994779,N,13932.72209336,E
1645155864.7842755,180222,034421.10,3530.99994779,N,13932.72209336,E
1645155864.8842795,180222,034421.20,3530.99994906,N,13932.72209342,E
1645155864.9852798,180222,034421.30,3530.99995235,N,13932.72209248,E
1645155865.0862794,180222,034421.40,3530.99995235,N,13932.72209248,E
1645155865.1892936,180222,034421.50,3530.99995483,N,13932.72209237,E
1645155865.2876253,180222,034421.60,3530.99995483,N,13932.72209237,E
1645155865.3886254,180222,034421.70,3530.99995687,N,13932.72209260,E
1645155865.4886007,180222,034421.80,3530.99995687,N,13932.72209260,E
1645155865.5896275,180222,034421.90,3530.99995980,N,13932.72209275,E
1645155865.6909328,180222,034422.00,3530.99995980,N,13932.72209275,E
1645155865.7907834,180222,034422.10,3530.99995980,N,13932.72209275,E
1645155865.8917346,180222,034422.20,3530.99996306,N,13932.72209243,E
1645155865.9937408,180222,034422.30,3530.99996658,N,13932.72209174,E
1645155866.0847356,180222,034422.40,3530.99996658,N,13932.72209174,E
1645155866.185739,180222,034422.50,3530.99997000,N,13932.72209196,E
1645155866.286031,180222,034422.60,3530.99997000,N,13932.72209196,E
1645155866.3870323,180222,034422.70,3530.99997321,N,13932.72209144,E
1645155866.4870398,180222,034422.80,3530.99997321,N,13932.72209144,E
1645155866.58807,180222,034422.90,3530.99997642,N,13932.72209039,E
1645155866.688213,180222,034423.00,3530.99997642,N,13932.72209039,E
1645155866.7887228,180222,034423.10,3530.99997642,N,13932.72209039,E
1645155866.8896914,180222,034423.20,3530.99997981,N,13932.72208975,E
1645155866.989693,180222,034423.30,3530.99998315,N,13932.72208933,E
1645155867.0907252,180222,034423.40,3530.99998315,N,13932.72208933,E
1645155867.1916938,180222,034423.50,3530.99998665,N,13932.72208923,E
1645155867.2925065,180222,034423.60,3530.99998665,N,13932.72208923,E
1645155867.3925095,180222,034423.70,3530.99999057,N,13932.72208904,E
1645155867.484096,180222,034423.80,3530.99999057,N,13932.72208904,E
1645155867.5851057,180222,034423.90,3530.99999438,N,13932.72208876,E
1645155867.6852403,180222,034424.00,3530.99999438,N,13932.72208876,E
1645155867.7858799,180222,034424.10,3530.99999438,N,13932.72208876,E
1645155867.8858542,180222,034424.20,3530.99999785,N,13932.72208866,E
1645155867.9868517,180222,034424.30,3531.00000096,N,13932.72208848,E
1645155868.0868497,180222,034424.40,3531.00000096,N,13932.72208848,E
1645155868.1878815,180222,034424.50,3531.00000455,N,13932.72208819,E
1645155868.288569,180222,034424.60,3531.00000455,N,13932.72208819,E
1645155868.389594,180222,034424.70,3531.00000907,N,13932.72208744,E
1645155868.4895644,180222,034424.80,3531.00000907,N,13932.72208744,E
1645155868.5905933,180222,034424.90,3531.00001312,N,13932.72208643,E
1645155868.6907897,180222,034425.00,3531.00001312,N,13932.72208643,E
1645155868.79129,180222,034425.10,3531.00001312,N,13932.72208643,E
1645155868.8920488,180222,034425.20,3531.00001628,N,13932.72208590,E
1645155868.9930873,180222,034425.30,3531.00001981,N,13932.72208515,E
1645155869.0840483,180222,034425.40,3531.00001981,N,13932.72208515,E
1645155869.1850495,180222,034425.50,3531.00002294,N,13932.72208450,E
1645155869.28608,180222,034425.60,3531.00002294,N,13932.72208450,E
1645155869.3858867,180222,034425.70,3531.00002615,N,13932.72208396,E
1645155869.4868705,180222,034425.80,3531.00002615,N,13932.72208396,E
1645155869.5878735,180222,034425.90,3531.00003001,N,13932.72208294,E
1645155869.6886084,180222,034426.00,3531.00003001,N,13932.72208294,E
1645155869.7886324,180222,034426.10,3531.00003001,N,13932.72208294,E
1645155869.8891573,180222,034426.20,3531.00003369,N,13932.72208104,E
1645155869.9911559,180222,034426.30,3531.00003785,N,13932.72207899,E
1645155870.0911753,180222,034426.40,3531.00003785,N,13932.72207899,E
1645155870.1921535,180222,034426.50,3531.00004233,N,13932.72207713,E
1645155870.293152,180222,034426.60,3531.00004233,N,13932.72207713,E
1645155870.383672,180222,034426.70,3531.00004642,N,13932.72207594,E
1645155870.4847045,180222,034426.80,3531.00004642,N,13932.72207594,E
1645155870.5856812,180222,034426.90,3531.00005092,N,13932.72207401,E
1645155870.6857975,180222,034427.00,3531.00005092,N,13932.72207401,E
1645155870.786822,180222,034427.10,3531.00005092,N,13932.72207401,E
1645155870.8872535,180222,034427.20,3531.00005532,N,13932.72207239,E
1645155870.9882202,180222,034427.30,3531.00005944,N,13932.72207089,E
1645155871.0882149,180222,034427.40,3531.00005944,N,13932.72207089,E
1645155871.1892176,180222,034427.50,3531.00006282,N,13932.72206997,E
1645155871.2892213,180222,034427.60,3531.00006282,N,13932.72206997,E
1645155871.3897355,180222,034427.70,3531.00006676,N,13932.72206952,E
1645155871.4907339,180222,034427.80,3531.00006676,N,13932.72206952,E
1645155871.5907342,180222,034427.90,3531.00007085,N,13932.72206804,E
1645155871.6908922,180222,034428.00,3531.00007085,N,13932.72206804,E
1645155871.791928,180222,034428.10,3531.00007085,N,13932.72206804,E
1645155871.8842149,180222,034428.20,3531.00007542,N,13932.72206617,E
1645155871.985184,180222,034428.30,3531.00007923,N,13932.72206456,E
1645155872.085186,180222,034428.40,3531.00007923,N,13932.72206456,E
